"step","time","part","epoch","loss","lr","auroc","auprc","auroc_age_cond","auroc_I0002","auroc_I0006","auroc_S0001"
2310,"2026-08-01 22:58:33.651441","val",6,"","",0.7974836065573769,0.24291916783966433,0.6807299979182568,0.7547169811320754,0.7709620476610768,0.8010778573314489
2320,"2026-08-01 22:58:46.574734","train",7,0.26124611496925354,0.00016433546759875794,"","","","","",""
2340,"2026-08-01 22:58:47.513653","train",7,0.39378446340560913,0.00016638860148005636,"","","","","",""
2360,"2026-08-01 22:58:48.368623","train",7,0.27282994985580444,0.00016845598165481004,"","","","","",""
2380,"2026-08-01 22:58:49.282635","train",7,0.13189443945884705,0.00017053752483242178,"","","","","",""
2400,"2026-08-01 22:58:50.206059","train",7,0.3123024106025696,0.00017263314715169475,"","","","","",""
2420,"2026-08-01 22:58:51.106204","train",7,0.11532758176326752,0.0001747427641842124,"","","","","",""
2440,"2026-08-01 22:58:51.957702","train",7,0.41157975792884827,0.0001768662909377391,"","","","","",""
2460,"2026-08-01 22:58:52.839297","train",7,0.8734018802642822,0.00017900364185964416,"","","","","",""
2480,"2026-08-01 22:58:53.783666","train",7,0.06948665529489517,0.0001811547308403494,"","","","","",""
2500,"2026-08-01 22:58:54.785732","train",7,0.26445460319519043,0.0001833194712167976,"","","","","",""
2520,"2026-08-01 22:58:55.686035","train",7,0.22303418815135956,0.0001854977757759441,"","","","","",""
2540,"2026-08-01 22:58:56.586193","train",7,0.21339015662670135,0.00018768955675827067,"","","","","",""
2560,"2026-08-01 22:58:57.498669","train",7,0.09680938720703125,0.00018989472586132105,"","","","","",""
2580,"2026-08-01 22:58:58.582553","train",7,0.2418397217988968,0.00019211319424325835,"","","","","",""
2600,"2026-08-01 22:58:59.478942","train",7,0.033235713839530945,0.0001943448725264446,"","","","","",""
2620,"2026-08-01 22:59:00.341446","train",7,0.21390442550182343,0.00019658967080104118,"","","","","",""
2640,"2026-08-01 22:59:01.215887","train",7,0.24787497520446777,0.0001988474986286317,"","","","","",""
2640,"2026-08-01 22:59:18.722030","val",7,"","",0.8067622950819672,0.268564466426719,0.7184095482617445,0.7427101200686106,0.7939099735216241,0.8091074285181792
2660,"2026-08-01 22:59:31.164041","train",8,0.27740299701690674,0.00020111826504586505,"","","","","",""
2680,"2026-08-01 22:59:32.060401","train",8,0.1892627626657486,0.00020340187856812003,"","","","","",""
2700,"2026-08-01 22:59:33.024940","train",8,0.35441017150878906,0.00020569824719319195,"","","","","",""
2720,"2026-08-01 22:59:33.899990","train",8,0.024306267499923706,0.00020800727840499813,"","","","","",""
2740,"2026-08-01 22:59:34.928963","train",8,0.07891932129859924,0.0002103288791773058,"","","","","",""
2760,"2026-08-01 22:59:36.021395","train",8,0.3445810377597809,0.0002126629559774803,"","","","","",""
2780,"2026-08-01 22:59:37.043811","train",8,0.22495023906230927,0.00021500941477025216,"","","","","",""
2800,"2026-08-01 22:59:38.006552","train",8,0.0430460125207901,0.00021736816102150658,"","","","","",""
2820,"2026-08-01 22:59:39.130186","train",8,0.08565042912960052,0.0002197390997020918,"","","","","",""
2840,"2026-08-01 22:59:40.298223","train",8,0.13619840145111084,0.0002221221352916473,"","","","","",""
2860,"2026-08-01 22:59:41.308679","train",8,0.17373378574848175,0.00022451717178245288,"","","","","",""
2880,"2026-08-01 22:59:42.254235","train",8,0.2080543041229248,0.0002269241126832955,"","","","","",""
2900,"2026-08-01 22:59:43.279309","train",8,0.14457163214683533,0.00022934286102335776,"","","","","",""
2920,"2026-08-01 22:59:44.230567","train",8,0.08093856275081635,0.00023177331935612412,"","","","","",""
2940,"2026-08-01 22:59:45.301181","train",8,0.5253397226333618,0.00023421538976330688,"","","","","",""
2960,"2026-08-01 22:59:46.405693","train",8,0.26967740058898926,0.00023666897385879134,"","","","","",""
2970,"2026-08-01 23:00:03.781520","val",8,"","",0.793934426229508,0.2263659988168876,0.6740684199569773,0.7392795883361921,0.79567519858782,0.7892587012906331
2980,"2026-08-01 23:00:15.251953","train",9,0.11011023819446564,0.00023913397279259896,"","","","","",""
3000,"2026-08-01 23:00:16.160326","train",9,0.5541804432868958,0.0002416102872548709,"","","","","",""
3020,"2026-08-01 23:00:17.026650","train",9,0.5831876397132874,0.00024409781747986796,"","","","","",""
3040,"2026-08-01 23:00:17.924902","train",9,0.136322483420372,0.0002465964632499904,"","","","","",""
3060,"2026-08-01 23:00:18.840208","train",9,0.334038108587265,0.0002491061238998159,"","","","","",""
3080,"2026-08-01 23:00:19.783050","train",9,0.12359420955181122,0.0002516266983201542,"","","","","",""
3100,"2026-08-01 23:00:20.682460","train",9,0.021125763654708862,0.0002541580849621214,"","","","","",""
3120,"2026-08-01 23:00:21.604814","train",9,0.2684432566165924,0.00025670018184123077,"","","","","",""
3140,"2026-08-01 23:00:22.631760","train",9,0.26494401693344116,0.00025925288654150196,"","","","","",""
3160,"2026-08-01 23:00:23.456870","train",9,0.07059195637702942,0.0002618160962195861,"","","","","",""
3180,"2026-08-01 23:00:24.406734","train",9,0.20897895097732544,0.0002643897076089108,"","","","","",""
3200,"2026-08-01 23:00:25.423404","train",9,0.11718834191560745,0.0002669736170238388,"","","","","",""
3220,"2026-08-01 23:00:26.314108","train",9,0.05390157550573349,0.00026956772036384634,"","","","","",""
3240,"2026-08-01 23:00:27.301059","train",9,0.1317189335823059,0.00027217191311771716,"","","","","",""
3260,"2026-08-01 23:00:28.317758","train",9,0.47487542033195496,0.0002747860903677523,"","","","","",""
3280,"2026-08-01 23:00:29.143604","train",9,0.035677872598171234,0.0002774101467939977,"","","","","",""
3300,"2026-08-01 23:00:29.988454","train",9,0.13868974149227142,0.0002800439766784871,"","","","","",""
3300,"2026-08-01 23:00:46.523032","val",9,"","",0.801139344262295,0.2544631969642171,0.6819096523489001,0.7324185248713551,0.8146513680494263,0.7963253451783745
3320,"2026-08-01 23:00:59.148730","train",10,0.24154916405677795,0.00028268747390950116,"","","","","",""
3340,"2026-08-01 23:00:59.975010","train",10,0.1815398782491684,0.000285340531985843,"","","","","",""
3360,"2026-08-01 23:01:00.849128","train",10,0.22443336248397827,0.00028800304402112767,"","","","","",""
3380,"2026-08-01 23:01:01.813384","train",10,0.21430809795856476,0.00029067490274809014,"","","","","",""
3400,"2026-08-01 23:01:02.725556","train",10,0.2578137218952179,0.0002933560005229049,"","","","","",""
3420,"2026-08-01 23:01:03.628862","train",10,0.12770140171051025,0.00029604622932952456,"","","","","",""
3440,"2026-08-01 23:01:04.522545","train",10,0.5518957376480103,0.0002987454807840304,"","","","","",""
3460,"2026-08-01 23:01:05.523007","train",10,0.3070657253265381,0.0003014536461389993,"","","","","",""
3480,"2026-08-01 23:01:06.459678","train",10,0.15408968925476074,0.0003041706162878855,"","","","","",""
3500,"2026-08-01 23:01:07.422362","train",10,0.9246507287025452,0.00030689628176941506,"","","","","",""
3520,"2026-08-01 23:01:08.339572","train",10,0.2476740926504135,0.00030963053277199696,"","","","","",""
3540,"2026-08-01 23:01:09.193287","train",10,0.03450217843055725,0.0003123732591381466,"","","","","",""
3560,"2026-08-01 23:01:10.062570","train",10,0.5146543979644775,0.00031512435036892405,"","","","","",""
3580,"2026-08-01 23:01:11.030537","train",10,0.15671800076961517,0.000317883695628386,"","","","","",""
3600,"2026-08-01 23:01:11.973258","train",10,0.05456559360027313,0.00032065118374805033,"","","","","",""
3620,"2026-08-01 23:01:12.797453","train",10,0.46748533844947815,0.00032342670323137605,"","","","","",""
3630,"2026-08-01 23:01:29.775075","val",10,"","",0.792172131147541,0.2567132328962572,0.6871140101311498,0.7341337907375644,0.8022947925860547,0.790796278751922
3640,"2026-08-01 23:01:41.346756","train",11,0.32617247104644775,0.0003262101422582543,"","","","","",""
3660,"2026-08-01 23:01:42.187084","train",11,0.31972816586494446,0.0003290013886895136,"","","","","",""
3680,"2026-08-01 23:01:43.166973","train",11,0.5041200518608093,0.00033180033007143843,"","","","","",""
3700,"2026-08-01 23:01:44.107778","train",11,0.20895642042160034,0.0003346068536402983,"","","","","",""
3720,"2026-08-01 23:01:45.059106","train",11,0.09407348930835724,0.0003374208463268921,"","","","","",""
3740,"2026-08-01 23:01:45.916866","train",11,0.2513499855995178,0.00034024219476110334,"","","","","",""
3760,"2026-08-01 23:01:46.888833","train",11,0.016351372003555298,0.00034307078527646615,"","","","","",""
3780,"2026-08-01 23:01:47.801658","train",11,0.043384090065956116,0.00034590650391474694,"","","","","",""
3800,"2026-08-01 23:01:48.707104","train",11,0.16341429948806763,0.00034874923643053355,"","","","","",""
3820,"2026-08-01 23:01:49.623948","train",11,0.12126432359218597,0.00035159886829583893,"","","","","",""
3840,"2026-08-01 23:01:50.552400","train",11,0.1477949619293213,0.00035445528470471547,"","","","","",""
3860,"2026-08-01 23:01:51.466098","train",11,0.03001880645751953,0.0003573183705778793,"","","","","",""
3880,"2026-08-01 23:01:52.366194","train",11,0.5244282484054565,0.000360188010567348,"","","","","",""
3900,"2026-08-01 23:01:53.382561","train",11,0.025831907987594604,0.00036306408906108594,"","","","","",""
3920,"2026-08-01 23:01:54.324668","train",11,0.40928974747657776,0.00036594649018766425,"","","","","",""
3940,"2026-08-01 23:01:55.277007","train",11,0.2277255356311798,0.000368835097820927,"","","","","",""
3960,"2026-08-01 23:01:56.217725","train",11,0.21616291999816895,0.00037172979558467063,"","","","","",""
3960,"2026-08-01 23:02:13.512950","val",11,"","",0.7957131147540984,0.24379012076396808,0.6935674137811394,0.7392795883361921,0.8089143865842895,0.7917747371363785
3980,"2026-08-01 23:02:25.986670","train",12,0.32637470960617065,0.000374630466857333,"","","","","",""
4000,"2026-08-01 23:02:27.065930","train",12,0.38855278491973877,0.00037753699477669075,"","","","","",""
4020,"2026-08-01 23:02:28.068715","train",12,0.04200146347284317,0.00038044926224456834,"","","","","",""
4040,"2026-08-01 23:02:28.940663","train",12,0.32362157106399536,0.0003833671519315548,"","","","","",""
4060,"2026-08-01 23:02:30.027306","train",12,0.08153010904788971,0.00038629054628173216,"","","","","",""
4080,"2026-08-01 23:02:31.018562","train",12,0.0460134893655777,0.0003892193275174098,"","","","","",""
4100,"2026-08-01 23:02:32.023659","train",12,0.0974053293466568,0.0003921533776438704,"","","","","",""
4120,"2026-08-01 23:02:32.970336","train",12,0.4209177494049072,0.000395092578454124,"","","","","",""
4140,"2026-08-01 23:02:34.104878","train",12,0.3241724967956543,0.00039803681153366963,"","","","","",""
4160,"2026-08-01 23:02:35.217261","train",12,0.15055260062217712,0.00040098595826526637,"","","","","",""
4180,"2026-08-01 23:02:36.347223","train",12,0.3078356087207794,0.0004039398998337123,"","","","","",""
4200,"2026-08-01 23:02:37.232621","train",12,0.06492920219898224,0.00040689851723063066,"","","","","",""
4220,"2026-08-01 23:02:38.271032","train",12,0.0507378950715065,0.0004098616912592654,"","","","","",""
4240,"2026-08-01 23:02:39.274704","train",12,0.03334586322307587,0.00041282930253928266,"","","","","",""
4260,"2026-08-01 23:02:40.208170","train",12,0.21409553289413452,0.0004158012315115811,"","","","","",""
